Pincode,QWIK GNG.,Del Serv.,Shadowfax Serv.,Bluedart Serv,Qwik HD.,Del HD.,City,State,Zone,GNG P1,HD P1
242406,InActive,Active,Not active/Embargo,Active,InActive,Active,SHAHJAHANPUR,Uttar Pradesh,NORTH,SC28,SC28
242407,InActive,Active,Active,Active,Active,Active,TILHAR,Uttar Pradesh,NORTH,SC28,SC28
243001,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243002,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243003,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243004,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243005,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243006,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243122,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243123,Active,Active,InActive,Active,Active,Active,FARIDPUR,Uttar Pradesh,NORTH,SC28,SC28
243126,Active,Active,InActive,Active,Active,Active,FARIDPUR,Uttar Pradesh,NORTH,SC28,SC28
243201,Active,Active,Not active/Embargo,Active,Active,Active,BAHERI,Uttar Pradesh,NORTH,SC28,SC28
243202,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243203,Active,Active,InActive,InActive,Active,Active,BAHERI,Uttar Pradesh,NORTH,SC28,SC28
243301,Active,Active,InActive,Active,Active,Active,AONIA,Uttar Pradesh,NORTH,SC28,SC28
243302,Active,Active,InActive,Active,Active,Active,AONIA,Uttar Pradesh,NORTH,SC28,SC28
243303,InActive,Active,InActive,Active,Active,Active,SHAHBAD-RAMPUR,Uttar Pradesh,NORTH,SC28,SC28
243401,Active,Active,InActive,Active,Active,Active,AONIA,Uttar Pradesh,NORTH,SC28,SC28
243402,Active,Active,InActive,InActive,Active,Active,Balgati,Uttar Pradesh,NORTH,SC28,SC28
243403,Active,Active,InActive,Active,Active,Active,AONIA,Uttar Pradesh,NORTH,SC28,SC28
243407,Active,Active,InActive,InActive,Active,Active,NAWABGANJ,Uttar Pradesh,NORTH,SC28,SC28
243501,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243502,Active,Active,InActive,Active,Active,Active,BAREILLY,Uttar Pradesh,NORTH,SC28,SC28
243503,Active,Active,InActive,Active,Active,Active,FARIDPUR,Uttar Pradesh,NORTH,SC28,SC28
243504,Active,Active,InActive,Active,Active,Active,MIRGANJ CENTRAL,Uttar Pradesh,NORTH,SC28,SC28
243505,Active,Active,InActive,Active,Active,Active,MIRGANJ,Uttar Pradesh,NORTH,SC28,SC28
243506,Active,Active,Not active/Embargo,InActive,Active,Active,FARIDPUR,Uttar Pradesh,NORTH,SC28,SC28
243601,InActive,Active,InActive,Active,Active,Active,BUDAUN,Uttar Pradesh,NORTH,SC28,SC28
243630,Active,Active,Active,InActive,Active,Active,DATAGANJ Taluk,Uttar Pradesh,NORTH,SC28,SC28
243631,InActive,Active,InActive,Active,InActive,Active,DATAGANJ,Uttar Pradesh,NORTH,SC28,SC28
243632,InActive,Active,InActive,InActive,Active,Active,BISAULI,Uttar Pradesh,NORTH,SJ93,SJ93
243633,InActive,Active,InActive,Active,InActive,Active,BISAULI,Uttar Pradesh,NORTH,SC28,SC28
243634,Active,Active,InActive,Active,Active,Active,BUDAUN,Uttar Pradesh,NORTH,SC28,SC28
243635,InActive,Active,Active,Active,Active,Active,DATAGANJ Taluk,Uttar Pradesh,NORTH,SC28,SC28
243636,InActive,Active,InActive,Active,InActive,Active,SAHASWAN,Uttar Pradesh,NORTH,SC28,SC28
243637,InActive,Active,InActive,Active,Active,Active,BUDAUN,Uttar Pradesh,NORTH,SC28,SC28
243638,InActive,Active,InActive,Active,InActive,Active,SAHASWAN,Uttar Pradesh,NORTH,SC28,SC28
243639,InActive,Active,Not active/Embargo,Active,Active,Active,BUDAUN,Uttar Pradesh,NORTH,SC28,SC28
243641,InActive,Active,InActive,Active,InActive,Active,ALIGANJ,Uttar Pradesh,NORTH,SC28,SC28
243720,InActive,Active,InActive,Active,Active,Active,BISAULI,Uttar Pradesh,NORTH,SC28,SC28
243722,InActive,Active,InActive,Active,Active,Active,Babrala TALUK,Uttar Pradesh,NORTH,SJ93,SJ93
243723,InActive,Active,InActive,Active,Active,Active,CHANDAUSI Taluk,Uttar Pradesh,NORTH,SJ93,SJ93
243724,InActive,Active,InActive,Active,InActive,Active,BISAULI,Uttar Pradesh,NORTH,SC28,SJ93
243725,InActive,Active,InActive,InActive,Active,Active,BISAULI,Uttar Pradesh,NORTH,SC28,SC28
243726,InActive,Active,InActive,Active,Active,Active,AONIA,Uttar Pradesh,NORTH,SC28,SC28
243727,InActive,Active,InActive,Active,InActive,Active,ANUPSHAHAR,Uttar Pradesh,NORTH,SJ93,SJ93
243751,InActive,Active,InActive,InActive,Active,Active,Babrala TALUK,Uttar Pradesh,NORTH,SC28,SJ93
244001,Active,Active,Not active/Embargo,Active,Active,Active,MORADABAD,Uttar Pradesh,NORTH,SJ93,SJ93
244102,Active,Active,InActive,Active,Active,Active,MORADABAD,Uttar Pradesh,NORTH,SJ93,SJ93
244103,Active,Active,InActive,Active,Active,Active,MORADABAD,Uttar Pradesh,NORTH,SJ93,SJ93
244104,Active,Active,InActive,Active,Active,Active,MORADABAD,Uttar Pradesh,NORTH,SJ93,SJ93
244105,InActive,Active,InActive,Active,InActive,Active,HARDOI,UTTAR PRADESH,NORTH,SC28,SLOR
244221,Active,Active,InActive,Active,Active,Active,AMROHA,Uttar Pradesh,NORTH,SJ93,SJ93
244222,Active,Active,InActive,Active,Active,Active,AMROHA,Uttar Pradesh,NORTH,SJ93,SJ93
244223,InActive,Active,InActive,Active,Active,Active,GAJRAULA Taluk,Uttar Pradesh,NORTH,SJ93,SJ93
244225,InActive,Active,InActive,Active,Active,Active,GAJRAULA,Uttar Pradesh,NORTH,SJ93,SJ93
244231,InActive,Active,InActive,Active,Active,Active,GAJRAULA,Uttar Pradesh,NORTH,SJ93,SJ93
244235,InActive,Active,InActive,Active,Active,Active,GAJRAULA,Uttar Pradesh,NORTH,SJ93,SJ93
244236,Active,Active,InActive,Active,Active,Active,AMROHA,Uttar Pradesh,NORTH,SJ93,SJ93
244241,InActive,Active,InActive,Active,Active,Active,HASANPUR,Uttar Pradesh,NORTH,SJ93,SJ93
244242,Active,Active,Active,Active,Active,Active,HASANPUR,Uttar Pradesh,NORTH,SJ93,SJ93
244245,Active,Active,InActive,InActive,Active,Active,AMROHA,Uttar Pradesh,NORTH,SJ93,SJ93
244251,Active,Active,InActive,Active,Active,Active,AMROHA,Uttar Pradesh,NORTH,SJ93,SJ93
244255,InActive,Active,InActive,InActive,Active,Active,HASANPUR,Uttar Pradesh,NORTH,SJ93,SJ93
244301,Active,Active,InActive,Active,Active,Active,SAMBHAL,Uttar Pradesh,NORTH,SJ93,SJ93
244302,Active,Active,InActive,Active,Active,Active,SAMBHAL,Uttar Pradesh,NORTH,SJ93,SJ93
244303,Active,Active,InActive,Active,Active,Active,SAMBHAL,Uttar Pradesh,NORTH,SJ93,SJ93
244304,Active,Active,InActive,Active,Active,Active,SAMBHAL,Uttar Pradesh,NORTH,SJ93,SJ93
244401,Active,Active,InActive,Active,Active,Active,THAKURDWARA,Uttar Pradesh,NORTH,SJ93,SJ93
244402,Active,Active,InActive,Active,Active,Active,MORADABAD,Uttar Pradesh,NORTH,SJ93,SJ93
244410,InActive,Active,InActive,Active,Active,Active,CHANDAUSI,Uttar Pradesh,NORTH,SJ93,SJ93
244411,Active,Active,InActive,Active,Active,Active,BILARI,Uttar Pradesh,NORTH,SJ93,SJ93
244412,Active,Active,InActive,Active,Active,Active,CHANDAUSI,Uttar Pradesh,NORTH,SJ93,SJ93
244413,Active,Active,InActive,Active,Active,Active,BILARI,Uttar Pradesh,NORTH,SJ93,SJ93
244414,InActive,Active,InActive,InActive,InActive,Active,CHANDAUSI,Uttar Pradesh,NORTH,SC28,SLOR
244415,Active,Active,InActive,InActive,Active,Active,BILARI,Uttar Pradesh,NORTH,SJ93,SJ93
244501,Active,Active,InActive,Active,Active,Active,KANTH,Uttar Pradesh,NORTH,SJ93,SJ93
244504,Active,Active,InActive,InActive,Active,Active,MORADABAD,Uttar Pradesh,NORTH,SJ93,SJ93
244601,InActive,Active,InActive,Active,InActive,Active,THAKURDWARA,Uttar Pradesh,NORTH,SC28,SC28
244602,InActive,Active,InActive,Active,InActive,Active,THAKURDWARA,Uttar Pradesh,NORTH,SLOR,SLOR
244701,Active,Active,InActive,Active,Active,Active,MIRGANJ CENTRAL,Uttar Pradesh,NORTH,SC28,SC28
244712,InActive,Active,Active,Active,InActive,Active,KASHIPUR,Uttarakhand,NORTH,SLOR,SLOR
244713,InActive,Active,Active,Active,InActive,Active,KASHIPUR,Uttarakhand,NORTH,SLOR,SLOR
244715,InActive,Active,Active,Active,Active,Active,KASHIPUR,Uttarakhand,NORTH,SLOR,SLOR
244716,InActive,Active,Active,InActive,Active,Active,KASHIPUR,Uttarakhand,NORTH,SLOR,SLOR
244717,InActive,Active,InActive,InActive,InActive,Active,Kashipur South,Uttarakhand,NORTH,SLOR,SLOR
244720,InActive,InActive,InActive,InActive,InActive,InActive,Bazpur taluk,UTTARAKHAND,NORTH,SLOR,SLOR
244901,Active,Active,Active,Active,Active,Active,RAMPUR Taluk,Uttar Pradesh,NORTH,SJ93,SJ93
244921,InActive,Active,InActive,Active,InActive,Active,Ahor,Uttar Pradesh,NORTH,SC28,SC28
244922,InActive,Active,InActive,Active,Active,Active,SHAHBAD-RAMPUR,Uttar Pradesh,NORTH,SJ93,SJ93
244923,InActive,Active,InActive,Active,InActive,Active,Ahor,Uttar Pradesh,NORTH,SC28,SLOR
244924,InActive,Active,InActive,Active,Active,Active,SUAR Taluk,Uttar Pradesh,NORTH,SJ93,SJ93
244925,InActive,Active,InActive,Active,InActive,Active,SUAR,Uttar Pradesh,NORTH,SC28,SLOR
244926,InActive,Active,InActive,InActive,Active,Active,RAMPUR Taluk,Uttar Pradesh,NORTH,SJ93,SJ93
244927,Active,Active,InActive,Active,Active,Active,RAMPUR,Uttar Pradesh,NORTH,SJ93,SJ93
244928,InActive,Active,InActive,Active,Active,Active,Ahor,Uttar Pradesh,NORTH,SJ93,SJ93
245101,Active,Active,Not active/Embargo,InActive,Active,Active,HAPUR,Uttar Pradesh,NORTH,SJ93,SJ93
245201,Active,Active,InActive,InActive,Active,Active,HAPUR,Uttar Pradesh,NORTH,SJ93,SJ93
245205,InActive,Active,InActive,Active,Active,Active,GAJRAULA,Uttar Pradesh,NORTH,SJ93,SJ93
245206,Active,Active,Not active/Embargo,InActive,Active,Active,HAPUR,Uttar Pradesh,NORTH,SJ93,SJ93
245207,Active,Active,InActive,InActive,Active,Active,SIYANA,Uttar Pradesh,NORTH,SJ93,SJ93
245208,InActive,Active,InActive,InActive,Active,Active,SIYANA,Uttar Pradesh,NORTH,SJ93,SJ93
245301,Active,Active,InActive,InActive,Active,Active,DHAULANA,Uttar Pradesh,NORTH,SJ93,SJ93
245304,Active,NSZ,Active,InActive,Active,Active,HAPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246001,InActive,Active,InActive,Active,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246113,InActive,NSZ,InActive,InActive,Active,InActive,Dera Gopipur,Uttarakhand,NORTH,SLOR,SLOR
246121,InActive,NSZ,InActive,InActive,Active,InActive,Chamoli,Uttarakhand,NORTH,SLOR,SLOR
246123,InActive,Active,InActive,InActive,InActive,Active,Tharali  ,Uttarakhand,NORTH,SLOR,SLOR
246124,InActive,NSZ,InActive,InActive,Active,InActive,Champawat,Uttarakhand,NORTH,SLOR,SLOR
246125,InActive,Active,InActive,InActive,InActive,Active,BADIYARGARH,Uttarakhand,NORTH,SLOR,SLOR
246127,InActive,Active,InActive,Active,InActive,Active,Kotdwara,Uttarakhand,NORTH,SLOR,SLOR
246128,InActive,Active,InActive,InActive,InActive,Active,Gumkhal,Uttarakhand,NORTH,SLOR,SLOR
246129,InActive,NSZ,InActive,InActive,InActive,InActive,Pati,Uttarakhand,NORTH,SLOR,SLOR
246130,InActive,Active,InActive,InActive,InActive,Active,Betalghat,Uttarakhand,NORTH,SLOR,SLOR
246131,InActive,NSZ,InActive,InActive,Active,InActive,Kosya Kutauli,Uttarakhand,NORTH,SLOR,SLOR
246141,InActive,NSZ,InActive,InActive,InActive,InActive,Jakholi*,Uttarakhand,NORTH,SLOR,SLOR
246142,InActive,NSZ,InActive,InActive,InActive,InActive,Nainital,Uttarakhand,NORTH,SLOR,SLOR
246144,InActive,NSZ,InActive,InActive,Active,InActive,Someshwar,Uttarakhand,NORTH,SLOR,SLOR
246146,InActive,NSZ,InActive,InActive,Active,InActive,Garud,Uttarakhand,NORTH,SLOR,SLOR
246147,InActive,Active,InActive,InActive,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246148,InActive,Active,InActive,InActive,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246149,InActive,Active,InActive,Active,InActive,Active,Kotdwara,Uttarakhand,NORTH,SLOR,SLOR
246150,InActive,InActive,InActive,InActive,InActive,InActive,Pauri Garhwal,UTTARAKHAND,NORTH,SLOR,SLOR
246155,InActive,Active,InActive,InActive,InActive,Active,Gumkhal,Uttarakhand,NORTH,SLOR,SLOR
246159,InActive,NSZ,InActive,InActive,Active,InActive,Chaukhutiya,Uttarakhand,NORTH,SLOR,SLOR
246161,InActive,NSZ,InActive,InActive,InActive,InActive,W. Bunghmun,Uttarakhand,NORTH,SLOR,SLOR
246162,InActive,Active,InActive,InActive,InActive,Active,Kadmat,Uttarakhand,NORTH,SLOR,SLOR
246163,InActive,NSZ,InActive,InActive,Active,InActive,Kalpeni,Uttarakhand,NORTH,SLOR,SLOR
246164,InActive,Active,InActive,InActive,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246165,InActive,Active,InActive,InActive,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246166,InActive,Active,InActive,InActive,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246167,InActive,Active,InActive,InActive,InActive,Active,Gumkhal,Uttarakhand,NORTH,SLOR,SLOR
246169,InActive,NSZ,InActive,InActive,InActive,InActive,Andrott,Uttarakhand,NORTH,SLOR,SLOR
246171,InActive,Active,InActive,Active,InActive,Active,Rudraprayag,Uttarakhand,NORTH,SLOR,SLOR
246172,InActive,Active,InActive,InActive,InActive,Active,Gumkhal,Uttarakhand,NORTH,SLOR,SLOR
246173,InActive,NSZ,InActive,InActive,Active,InActive,Minicoy,Uttarakhand,NORTH,SLOR,SLOR
246174,InActive,Active,InActive,Active,InActive,Active,BADIYARGARH,Uttarakhand,NORTH,SLOR,SLOR
246175,InActive,NSZ,InActive,InActive,Active,InActive,Chungthang,Uttarakhand,NORTH,SLOR,SLOR
246176,InActive,NSZ,InActive,InActive,Active,InActive,Diglipur,Uttarakhand,NORTH,SLOR,SLOR
246177,InActive,NSZ,InActive,InActive,InActive,InActive,Mayabunder,Uttarakhand,NORTH,SLOR,SLOR
246178,InActive,Active,InActive,InActive,InActive,Active,PAURI_GARHWAL,UTTARAKHAND,NORTH,SLOR,SLOR
246179,InActive,InActive,InActive,InActive,InActive,InActive,Little Andaman,Uttarakhand,NORTH,SLOR,SLOR
246193,InActive,Active,InActive,InActive,InActive,Active,Gumkhal,Uttarakhand,NORTH,SLOR,SLOR
246194,InActive,Active,InActive,InActive,InActive,Active,Pauri,Uttarakhand,NORTH,SLOR,SLOR
246275,InActive,NSZ,InActive,InActive,InActive,InActive,Port Blair,Uttarakhand,NORTH,SLOR,SLOR
246276,InActive,NSZ,InActive,InActive,InActive,InActive,Car Nicobar,Uttarakhand,NORTH,SLOR,SLOR
246277,InActive,NSZ,InActive,InActive,InActive,InActive,Great Nicobar,Uttarakhand,NORTH,SLOR,SLOR
246278,InActive,NSZ,InActive,InActive,InActive,InActive,Kalaktang,Uttarakhand,NORTH,SLOR,SLOR
246279,InActive,NSZ,InActive,InActive,InActive,InActive,Bomdila,Uttarakhand,NORTH,SLOR,SLOR
246285,InActive,NSZ,InActive,InActive,InActive,InActive,Dirang,Uttarakhand,NORTH,SLOR,SLOR
246401,InActive,Active,InActive,Active,InActive,NSZ,Chamoli,Uttarakhand,NORTH,SLOR,SLOR
246419,InActive,Active,InActive,InActive,InActive,Active,Ukhimath,Uttarakhand,NORTH,SLOR,SLOR
246421,InActive,Active,InActive,Active,InActive,Active,Jakholi*,Uttarakhand,NORTH,SLOR,SLOR
246422,InActive,NSZ,InActive,InActive,InActive,InActive,Joshimath,Uttarakhand,NORTH,SLOR,SLOR
246424,InActive,Active,InActive,Active,InActive,NSZ,Chamoli,Uttarakhand,NORTH,SLOR,SLOR
246425,InActive,Active,InActive,InActive,InActive,Active,Ukhimath,Uttarakhand,NORTH,SLOR,SLOR
246426,InActive,Active,InActive,InActive,InActive,Active,Chamoli,Uttarakhand,NORTH,SLOR,SLOR
246427,InActive,NSZ,InActive,InActive,InActive,InActive,Sechu_Zubza,Uttarakhand,NORTH,SLOR,SLOR
246428,InActive,Active,InActive,InActive,InActive,Active,Tening,Uttarakhand,NORTH,SLOR,SLOR
246429,InActive,Active,InActive,InActive,Active,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246431,InActive,NSZ,InActive,InActive,InActive,InActive,Chizami,Uttarakhand,NORTH,SLOR,SLOR
246435,InActive,NSZ,InActive,InActive,InActive,InActive,Chozuba,Uttarakhand,NORTH,SLOR,SLOR
246439,InActive,NSZ,InActive,InActive,InActive,InActive,Ukhimath,Uttarakhand,NORTH,SLOR,SLOR
246440,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246441,InActive,Active,InActive,InActive,InActive,Active,Chiephobozou,Uttarakhand,NORTH,SLOR,SLOR
246442,InActive,NSZ,InActive,InActive,InActive,InActive,Jakhani,Uttarakhand,NORTH,SLOR,SLOR
246443,InActive,Active,InActive,InActive,InActive,Active,Joshimath,Uttarakhand,NORTH,SLOR,SLOR
246444,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246445,InActive,NSZ,InActive,InActive,InActive,InActive,Ukhimath,Uttarakhand,NORTH,SLOR,SLOR
246446,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246448,InActive,Active,InActive,InActive,InActive,Active,Rudraprayag,Uttarakhand,NORTH,SLOR,SLOR
246449,InActive,Active,InActive,InActive,InActive,NSZ,Chamoli,Uttarakhand,NORTH,SLOR,SLOR
246453,InActive,NSZ,InActive,InActive,InActive,InActive,Tharali,Uttarakhand,NORTH,SLOR,SLOR
246455,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246469,InActive,Active,InActive,InActive,InActive,Active,Ukhimath,Uttarakhand,NORTH,SLOR,SLOR
246471,InActive,NSZ,InActive,InActive,InActive,InActive,Ukhimath,Uttarakhand,NORTH,SLOR,SLOR
246472,InActive,Active,InActive,Active,InActive,NSZ,Chamoli,Uttarakhand,NORTH,SLOR,SLOR
246473,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246474,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246475,InActive,NSZ,InActive,Active,InActive,InActive,Jakholi*,Uttarakhand,NORTH,SLOR,SLOR
246481,InActive,Active,InActive,InActive,InActive,Active,Pfutsero,Uttarakhand,NORTH,SLOR,SLOR
246482,InActive,Active,InActive,InActive,InActive,Active,Phek Sadar,Uttarakhand,NORTH,SLOR,SLOR
246483,InActive,Active,InActive,InActive,InActive,Active,Joshimath,Uttarakhand,NORTH,SLOR,SLOR
246486,InActive,NSZ,InActive,InActive,InActive,InActive,Tseminyu,Uttarakhand,NORTH,SLOR,SLOR
246487,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246488,InActive,Active,InActive,InActive,InActive,Active,Karnaprayag,Uttarakhand,NORTH,SLOR,SLOR
246495,InActive,Active,InActive,InActive,InActive,Active,Jakhani,Uttarakhand,NORTH,SLOR,SLOR
246701,InActive,Active,Not active/Embargo,Active,InActive,Active,BIJNOR,Uttar Pradesh,NORTH,SJ93,SJ93
246721,InActive,Active,InActive,Active,InActive,Active,BIJNOR,Uttar Pradesh,NORTH,SJ93,SJ93
246722,InActive,Active,Not active/Embargo,Active,InActive,Active,THAKURDWARA,Uttar Pradesh,NORTH,SLOR,SLOR
246723,InActive,Active,InActive,InActive,InActive,Active,NAJIBABAD,Uttar Pradesh,NORTH,SLOR,SLOR
246724,InActive,Active,InActive,Active,InActive,Active,NAGINA,Uttar Pradesh,NORTH,SC28,SC28
246725,InActive,Active,InActive,Active,InActive,Active,CHANDPUR,Uttar Pradesh,NORTH,SLOR,SLOR
246726,InActive,Active,InActive,Active,InActive,Active,CHANDPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246727,Active,Active,InActive,Active,Active,Active,CHANDPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246728,InActive,Active,InActive,Active,InActive,Active,BIJNOR,Uttar Pradesh,NORTH,SJ93,SJ93
246729,InActive,Active,InActive,InActive,Active,Active,CHANDPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246731,InActive,Active,InActive,Active,InActive,Active,NAJIBABAD,Uttar Pradesh,NORTH,SJ93,SJ93
246732,InActive,Active,InActive,Active,InActive,Active,NAJIBABAD,Uttar Pradesh,NORTH,SLOR,SLOR
246733,InActive,Active,InActive,Active,InActive,Active,DHAMPUR,Uttar Pradesh,NORTH,SC28,SC28
246734,InActive,Active,InActive,Active,Active,Active,CHANDPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246735,InActive,Active,InActive,Active,InActive,Active,DHAMPUR,Uttar Pradesh,NORTH,SLOR,SLOR
246736,InActive,Active,InActive,Active,InActive,Active,CHANDPUR,Uttar Pradesh,NORTH,SLOR,SLOR
246737,InActive,Active,InActive,InActive,Active,Active,CHANDPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246745,InActive,Active,InActive,InActive,InActive,Active,KANTH,Uttar Pradesh,NORTH,SLOR,SLOR
246746,InActive,Active,InActive,Active,InActive,Active,DHAMPUR,Uttar Pradesh,NORTH,SLOR,SLOR
246747,InActive,Active,InActive,Active,InActive,Active,DHAMPUR,Uttar Pradesh,NORTH,SC28,SC28
246749,InActive,Active,InActive,Active,InActive,Active,NAJIBABAD,Uttar Pradesh,NORTH,SLOR,SLOR
246761,InActive,Active,InActive,Active,InActive,Active,DHAMPUR,Uttar Pradesh,NORTH,SJ93,SJ93
246762,InActive,Active,InActive,Active,InActive,Active,NAGINA,Uttar Pradesh,NORTH,SLOR,SLOR
246763,InActive,Active,InActive,Active,InActive,Active,NAJIBABAD,Uttarakhand,NORTH,SLOR,SLOR
246764,InActive,Active,InActive,Active,InActive,Active,NAGINA,Uttar Pradesh,NORTH,SJ93,SJ93
247001,Active,Active,Active,Active,Active,Active,SAHARANPUR,Uttar Pradesh,NORTH,SLOR,SLOR
247002,InActive,Active,Active,Active,Active,Active,SAHARANPUR,Uttar Pradesh,NORTH,SLOR,SLOR
247120,Active,Active,InActive,Active,Active,Active,BEHAT,Uttar Pradesh,NORTH,SLOR,SLOR
247121,InActive,Active,InActive,Active,InActive,Active,BEHAT,Uttar Pradesh,NORTH,SLOR,SLOR
247122,InActive,Active,InActive,Active,InActive,Active,BEHAT,Uttar Pradesh,NORTH,SLOR,SLOR
247129,InActive,Active,InActive,Active,InActive,Active,BEHAT,Uttar Pradesh,NORTH,SLOR,SLOR
247231,InActive,Active,InActive,Active,Active,Active,SAHARANPUR,Uttar Pradesh,NORTH,SLOR,SLOR
247232,InActive,Active,InActive,Active,Active,Active,NAKUR,Uttar Pradesh,NORTH,SLOR,SLOR
247340,InActive,Active,InActive,Active,Active,Active,NAKUR,Uttar Pradesh,NORTH,SLOR,SLOR
247341,InActive,Active,Not active/Embargo,Active,InActive,Active,NAKUR,Uttar Pradesh,NORTH,SJ93,SJ93
247342,InActive,Active,Not active/Embargo,Active,InActive,Active,NAKUR,Uttar Pradesh,NORTH,SLOR,SLOR
247343,InActive,Active,InActive,InActive,InActive,Active,JALALABAD-SHAMLI,Uttar Pradesh,NORTH,SJ93,SJ93
